Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Belfast,N09000003,2013,Females,18,2200
Belfast,N09000003,2013,Females,19,3110
Belfast,N09000003,2013,Females,20,3033
Belfast,N09000003,2013,Females,21,3128
Belfast,N09000003,2013,Females,22,3130
Belfast,N09000003,2013,Females,23,2948
Belfast,N09000003,2013,Females,24,2733
Belfast,N09000003,2013,Females,25,2799
Belfast,N09000003,2013,Females,26,2883
Belfast,N09000003,2013,Females,27,2894
Belfast,N09000003,2013,Females,28,2803
Belfast,N09000003,2013,Females,29,2710
Belfast,N09000003,2013,Females,30,2668
Belfast,N09000003,2013,Females,31,2714
Belfast,N09000003,2013,Females,32,2616
Belfast,N09000003,2013,Females,33,2608
Belfast,N09000003,2013,Females,34,2461
Belfast,N09000003,2013,Females,35,2261
Belfast,N09000003,2013,Females,36,2171
Belfast,N09000003,2013,Females,37,2164
Belfast,N09000003,2013,Females,38,2102
Belfast,N09000003,2013,Females,39,2203
Belfast,N09000003,2013,Females,40,2158
Belfast,N09000003,2013,Females,41,2020
Belfast,N09000003,2013,Females,42,2193
Belfast,N09000003,2013,Females,43,2215
Belfast,N09000003,2013,Females,44,2233
Belfast,N09000003,2013,Females,45,2159
Belfast,N09000003,2013,Females,46,2349
Belfast,N09000003,2013,Females,47,2365
Belfast,N09000003,2013,Females,48,2377
Belfast,N09000003,2013,Females,49,2369
Belfast,N09000003,2013,Females,50,2340
Belfast,N09000003,2013,Females,51,2356
Belfast,N09000003,2013,Females,52,2340
Belfast,N09000003,2013,Females,53,2210
Belfast,N09000003,2013,Females,54,2176
Belfast,N09000003,2013,Females,55,2109
Belfast,N09000003,2013,Females,56,2084
Belfast,N09000003,2013,Females,57,1888
Belfast,N09000003,2013,Females,58,1736
Belfast,N09000003,2013,Females,59,1686
Belfast,N09000003,2013,Females,60,1594
Belfast,N09000003,2013,Females,61,1492
Belfast,N09000003,2013,Females,62,1488
Belfast,N09000003,2013,Females,63,1471
Belfast,N09000003,2013,Females,64,1436
Belfast,N09000003,2013,Females,65,1489
Belfast,N09000003,2013,Females,66,1577
Belfast,N09000003,2013,Females,67,1395
Belfast,N09000003,2013,Females,68,1409
Belfast,N09000003,2013,Females,69,1430
Belfast,N09000003,2013,Females,70,1408
Belfast,N09000003,2013,Females,71,1283
Belfast,N09000003,2013,Females,72,1129
Belfast,N09000003,2013,Females,73,1150
Belfast,N09000003,2013,Females,74,1168
Belfast,N09000003,2013,Females,75,1188
Belfast,N09000003,2013,Females,76,1167
Belfast,N09000003,2013,Females,77,1134
Belfast,N09000003,2013,Females,78,1081
Belfast,N09000003,2013,Females,79,992
Belfast,N09000003,2013,Females,80,1021
Belfast,N09000003,2013,Females,81,973
Belfast,N09000003,2013,Females,82,966
Belfast,N09000003,2013,Females,83,961
Belfast,N09000003,2013,Females,84,818
Belfast,N09000003,2013,Females,85,707
Belfast,N09000003,2013,Females,86,672
Belfast,N09000003,2013,Females,87,598
Belfast,N09000003,2013,Females,88,537
Belfast,N09000003,2013,Females,89,492
Belfast,N09000003,2013,Females,90,1689
Belfast,N09000003,2013,Males,0,2353
Belfast,N09000003,2013,Males,1,2558
Belfast,N09000003,2013,Males,2,2436
Belfast,N09000003,2013,Males,3,2251
Belfast,N09000003,2013,Males,4,2376
Belfast,N09000003,2013,Males,5,2282
Belfast,N09000003,2013,Males,6,2123
Belfast,N09000003,2013,Males,7,1922
Belfast,N09000003,2013,Males,8,1896
Belfast,N09000003,2013,Males,9,1886
Belfast,N09000003,2013,Males,10,1806
Belfast,N09000003,2013,Males,11,1746
Belfast,N09000003,2013,Males,12,1804
Belfast,N09000003,2013,Males,13,1928
Belfast,N09000003,2013,Males,14,2122
Belfast,N09000003,2013,Males,15,2184
Belfast,N09000003,2013,Males,16,2203
Belfast,N09000003,2013,Males,17,2190
Belfast,N09000003,2013,Males,18,2269
Belfast,N09000003,2013,Males,19,3259
Belfast,N09000003,2013,Males,20,3223
Belfast,N09000003,2013,Males,21,3121
Belfast,N09000003,2013,Males,22,2938
Belfast,N09000003,2013,Males,23,2632
Belfast,N09000003,2013,Males,24,2438
Belfast,N09000003,2013,Males,25,2491
Belfast,N09000003,2013,Males,26,2591
Belfast,N09000003,2013,Males,27,2604
Belfast,N09000003,2013,Males,28,2676
Belfast,N09000003,2013,Males,29,2611
Belfast,N09000003,2013,Males,30,2557
Belfast,N09000003,2013,Males,31,2569
Belfast,N09000003,2013,Males,32,2496
Belfast,N09000003,2013,Males,33,2478
Belfast,N09000003,2013,Males,34,2265
Belfast,N09000003,2013,Males,35,2099
Belfast,N09000003,2013,Males,36,2056
Belfast,N09000003,2013,Males,37,1984
Belfast,N09000003,2013,Males,38,2022
Belfast,N09000003,2013,Males,39,2045
Belfast,N09000003,2013,Males,40,2045
Belfast,N09000003,2013,Males,41,2061
Belfast,N09000003,2013,Males,42,2114
Belfast,N09000003,2013,Males,43,2014
Belfast,N09000003,2013,Males,44,2036
Belfast,N09000003,2013,Males,45,2150
Belfast,N09000003,2013,Males,46,2162
Belfast,N09000003,2013,Males,47,2222
Belfast,N09000003,2013,Males,48,2200
Belfast,N09000003,2013,Males,49,2221
Belfast,N09000003,2013,Males,50,2139
Belfast,N09000003,2013,Males,51,2115
Belfast,N09000003,2013,Males,52,2133
Belfast,N09000003,2013,Males,53,2085
Belfast,N09000003,2013,Males,54,1949
Belfast,N09000003,2013,Males,55,1976
Belfast,N09000003,2013,Males,56,1887
Belfast,N09000003,2013,Males,57,1825
Belfast,N09000003,2013,Males,58,1733
Belfast,N09000003,2013,Males,59,1694
Belfast,N09000003,2013,Males,60,1608
Belfast,N09000003,2013,Males,61,1538
Belfast,N09000003,2013,Males,62,1484
Belfast,N09000003,2013,Males,63,1399
Belfast,N09000003,2013,Males,64,1422
Belfast,N09000003,2013,Males,65,1373
Belfast,N09000003,2013,Males,66,1322
Belfast,N09000003,2013,Males,67,1270
Belfast,N09000003,2013,Males,68,1228
Belfast,N09000003,2013,Males,69,1199
Belfast,N09000003,2013,Males,70,1153
Belfast,N09000003,2013,Males,71,1092
Belfast,N09000003,2013,Males,72,926
Belfast,N09000003,2013,Males,73,915
Belfast,N09000003,2013,Males,74,914
Belfast,N09000003,2013,Males,75,871
Belfast,N09000003,2013,Males,76,884
Belfast,N09000003,2013,Males,77,748
Belfast,N09000003,2013,Males,78,710
Belfast,N09000003,2013,Males,79,714
Belfast,N09000003,2013,Males,80,639
Belfast,N09000003,2013,Males,81,607
Belfast,N09000003,2013,Males,82,566
Belfast,N09000003,2013,Males,83,469
Belfast,N09000003,2013,Males,84,424
Belfast,N09000003,2013,Males,85,380
Belfast,N09000003,2013,Males,86,327
Belfast,N09000003,2013,Males,87,278
Belfast,N09000003,2013,Males,88,255
Belfast,N09000003,2013,Males,89,217
Belfast,N09000003,2013,Males,90,596
Causeway Coast and Glens,N09000004,2013,All persons,0,1729
Causeway Coast and Glens,N09000004,2013,All persons,1,1745
Causeway Coast and Glens,N09000004,2013,All persons,2,1806
Causeway Coast and Glens,N09000004,2013,All persons,3,1706
Causeway Coast and Glens,N09000004,2013,All persons,4,1793
Causeway Coast and Glens,N09000004,2013,All persons,5,1892
Causeway Coast and Glens,N09000004,2013,All persons,6,1782
Causeway Coast and Glens,N09000004,2013,All persons,7,1668
Causeway Coast and Glens,N09000004,2013,All persons,8,1693
Causeway Coast and Glens,N09000004,2013,All persons,9,1715
Causeway Coast and Glens,N09000004,2013,All persons,10,1692
Causeway Coast and Glens,N09000004,2013,All persons,11,1736
Causeway Coast and Glens,N09000004,2013,All persons,12,1735
Causeway Coast and Glens,N09000004,2013,All persons,13,1719
Causeway Coast and Glens,N09000004,2013,All persons,14,1881
Causeway Coast and Glens,N09000004,2013,All persons,15,1959
Causeway Coast and Glens,N09000004,2013,All persons,16,1941
Causeway Coast and Glens,N09000004,2013,All persons,17,1856
Causeway Coast and Glens,N09000004,2013,All persons,18,1915
Causeway Coast and Glens,N09000004,2013,All persons,19,1923
Causeway Coast and Glens,N09000004,2013,All persons,20,2100
Causeway Coast and Glens,N09000004,2013,All persons,21,1924
Causeway Coast and Glens,N09000004,2013,All persons,22,1853
Causeway Coast and Glens,N09000004,2013,All persons,23,1716
Causeway Coast and Glens,N09000004,2013,All persons,24,1698
Causeway Coast and Glens,N09000004,2013,All persons,25,1768
Causeway Coast and Glens,N09000004,2013,All persons,26,1788
Causeway Coast and Glens,N09000004,2013,All persons,27,1771
Causeway Coast and Glens,N09000004,2013,All persons,28,1732
Causeway Coast and Glens,N09000004,2013,All persons,29,1668
Causeway Coast and Glens,N09000004,2013,All persons,30,1646
Causeway Coast and Glens,N09000004,2013,All persons,31,1658
Causeway Coast and Glens,N09000004,2013,All persons,32,1714
Causeway Coast and Glens,N09000004,2013,All persons,33,1780
Causeway Coast and Glens,N09000004,2013,All persons,34,1667
Causeway Coast and Glens,N09000004,2013,All persons,35,1655
Causeway Coast and Glens,N09000004,2013,All persons,36,1672
Causeway Coast and Glens,N09000004,2013,All persons,37,1695
Causeway Coast and Glens,N09000004,2013,All persons,38,1730
Causeway Coast and Glens,N09000004,2013,All persons,39,1857
Causeway Coast and Glens,N09000004,2013,All persons,40,2023
Causeway Coast and Glens,N09000004,2013,All persons,41,2026
Causeway Coast and Glens,N09000004,2013,All persons,42,2051
Causeway Coast and Glens,N09000004,2013,All persons,43,2059
Causeway Coast and Glens,N09000004,2013,All persons,44,2114
Causeway Coast and Glens,N09000004,2013,All persons,45,2155
Causeway Coast and Glens,N09000004,2013,All persons,46,2119
Causeway Coast and Glens,N09000004,2013,All persons,47,2146
Causeway Coast and Glens,N09000004,2013,All persons,48,2226
Causeway Coast and Glens,N09000004,2013,All persons,49,2139
Causeway Coast and Glens,N09000004,2013,All persons,50,2003
Causeway Coast and Glens,N09000004,2013,All persons,51,1976
Causeway Coast and Glens,N09000004,2013,All persons,52,1998
Causeway Coast and Glens,N09000004,2013,All persons,53,1923
Causeway Coast and Glens,N09000004,2013,All persons,54,1873
Causeway Coast and Glens,N09000004,2013,All persons,55,1776
Causeway Coast and Glens,N09000004,2013,All persons,56,1743
Causeway Coast and Glens,N09000004,2013,All persons,57,1664
Causeway Coast and Glens,N09000004,2013,All persons,58,1625
Causeway Coast and Glens,N09000004,2013,All persons,59,1592
Causeway Coast and Glens,N09000004,2013,All persons,60,1601
Causeway Coast and Glens,N09000004,2013,All persons,61,1560
Causeway Coast and Glens,N09000004,2013,All persons,62,1509
Causeway Coast and Glens,N09000004,2013,All persons,63,1574
Causeway Coast and Glens,N09000004,2013,All persons,64,1553
Causeway Coast and Glens,N09000004,2013,All persons,65,1470
Causeway Coast and Glens,N09000004,2013,All persons,66,1500
Causeway Coast and Glens,N09000004,2013,All persons,67,1413
Causeway Coast and Glens,N09000004,2013,All persons,68,1419
Causeway Coast and Glens,N09000004,2013,All persons,69,1402
Causeway Coast and Glens,N09000004,2013,All persons,70,1351
Causeway Coast and Glens,N09000004,2013,All persons,71,1239
Causeway Coast and Glens,N09000004,2013,All persons,72,1149
Causeway Coast and Glens,N09000004,2013,All persons,73,1091
Causeway Coast and Glens,N09000004,2013,All persons,74,1092
Causeway Coast and Glens,N09000004,2013,All persons,75,1020
Causeway Coast and Glens,N09000004,2013,All persons,76,956
Causeway Coast and Glens,N09000004,2013,All persons,77,886
Causeway Coast and Glens,N09000004,2013,All persons,78,791
Causeway Coast and Glens,N09000004,2013,All persons,79,706
Causeway Coast and Glens,N09000004,2013,All persons,80,709
Causeway Coast and Glens,N09000004,2013,All persons,81,688
Causeway Coast and Glens,N09000004,2013,All persons,82,596
Causeway Coast and Glens,N09000004,2013,All persons,83,558
Causeway Coast and Glens,N09000004,2013,All persons,84,474
Causeway Coast and Glens,N09000004,2013,All persons,85,418
Causeway Coast and Glens,N09000004,2013,All persons,86,390
Causeway Coast and Glens,N09000004,2013,All persons,87,338
Causeway Coast and Glens,N09000004,2013,All persons,88,273
Causeway Coast and Glens,N09000004,2013,All persons,89,270
Causeway Coast and Glens,N09000004,2013,All persons,90,895
Causeway Coast and Glens,N09000004,2013,Females,0,860
Causeway Coast and Glens,N09000004,2013,Females,1,838
Causeway Coast and Glens,N09000004,2013,Females,2,871
Causeway Coast and Glens,N09000004,2013,Females,3,848
Causeway Coast and Glens,N09000004,2013,Females,4,883
Causeway Coast and Glens,N09000004,2013,Females,5,927
Causeway Coast and Glens,N09000004,2013,Females,6,855
Causeway Coast and Glens,N09000004,2013,Females,7,804
Causeway Coast and Glens,N09000004,2013,Females,8,821
Causeway Coast and Glens,N09000004,2013,Females,9,833
Causeway Coast and Glens,N09000004,2013,Females,10,832
Causeway Coast and Glens,N09000004,2013,Females,11,832
Causeway Coast and Glens,N09000004,2013,Females,12,833
Causeway Coast and Glens,N09000004,2013,Females,13,815
Causeway Coast and Glens,N09000004,2013,Females,14,911
Causeway Coast and Glens,N09000004,2013,Females,15,980
Causeway Coast and Glens,N09000004,2013,Females,16,961
Causeway Coast and Glens,N09000004,2013,Females,17,927
Causeway Coast and Glens,N09000004,2013,Females,18,966
Causeway Coast and Glens,N09000004,2013,Females,19,925
Causeway Coast and Glens,N09000004,2013,Females,20,1084
Causeway Coast and Glens,N09000004,2013,Females,21,966
Causeway Coast and Glens,N09000004,2013,Females,22,932
Causeway Coast and Glens,N09000004,2013,Females,23,810
Causeway Coast and Glens,N09000004,2013,Females,24,829
Causeway Coast and Glens,N09000004,2013,Females,25,900
Causeway Coast and Glens,N09000004,2013,Females,26,864
Causeway Coast and Glens,N09000004,2013,Females,27,843
Causeway Coast and Glens,N09000004,2013,Females,28,851
Causeway Coast and Glens,N09000004,2013,Females,29,852
Causeway Coast and Glens,N09000004,2013,Females,30,833
Causeway Coast and Glens,N09000004,2013,Females,31,851
Causeway Coast and Glens,N09000004,2013,Females,32,888
Causeway Coast and Glens,N09000004,2013,Females,33,906
Causeway Coast and Glens,N09000004,2013,Females,34,865
Causeway Coast and Glens,N09000004,2013,Females,35,842
Causeway Coast and Glens,N09000004,2013,Females,36,839
Causeway Coast and Glens,N09000004,2013,Females,37,865
Causeway Coast and Glens,N09000004,2013,Females,38,899
Causeway Coast and Glens,N09000004,2013,Females,39,959
Causeway Coast and Glens,N09000004,2013,Females,40,985
Causeway Coast and Glens,N09000004,2013,Females,41,1040
Causeway Coast and Glens,N09000004,2013,Females,42,1045
Causeway Coast and Glens,N09000004,2013,Females,43,1051
Causeway Coast and Glens,N09000004,2013,Females,44,1086
Causeway Coast and Glens,N09000004,2013,Females,45,1090
Causeway Coast and Glens,N09000004,2013,Females,46,1068
Causeway Coast and Glens,N09000004,2013,Females,47,1079
Causeway Coast and Glens,N09000004,2013,Females,48,1143
Causeway Coast and Glens,N09000004,2013,Females,49,1068
Causeway Coast and Glens,N09000004,2013,Females,50,974
Causeway Coast and Glens,N09000004,2013,Females,51,979
Causeway Coast and Glens,N09000004,2013,Females,52,960
Causeway Coast and Glens,N09000004,2013,Females,53,948
Causeway Coast and Glens,N09000004,2013,Females,54,912
Causeway Coast and Glens,N09000004,2013,Females,55,883
Causeway Coast and Glens,N09000004,2013,Females,56,875
Causeway Coast and Glens,N09000004,2013,Females,57,848
Causeway Coast and Glens,N09000004,2013,Females,58,805
Causeway Coast and Glens,N09000004,2013,Females,59,771
Causeway Coast and Glens,N09000004,2013,Females,60,790
Causeway Coast and Glens,N09000004,2013,Females,61,762
Causeway Coast and Glens,N09000004,2013,Females,62,735
Causeway Coast and Glens,N09000004,2013,Females,63,785
Causeway Coast and Glens,N09000004,2013,Females,64,791
Causeway Coast and Glens,N09000004,2013,Females,65,753
Causeway Coast and Glens,N09000004,2013,Females,66,759
Causeway Coast and Glens,N09000004,2013,Females,67,712
Causeway Coast and Glens,N09000004,2013,Females,68,715
Causeway Coast and Glens,N09000004,2013,Females,69,701
Causeway Coast and Glens,N09000004,2013,Females,70,708
Causeway Coast and Glens,N09000004,2013,Females,71,649
Causeway Coast and Glens,N09000004,2013,Females,72,623
Causeway Coast and Glens,N09000004,2013,Females,73,575
Causeway Coast and Glens,N09000004,2013,Females,74,588
Causeway Coast and Glens,N09000004,2013,Females,75,544
Causeway Coast and Glens,N09000004,2013,Females,76,531
Causeway Coast and Glens,N09000004,2013,Females,77,481
Causeway Coast and Glens,N09000004,2013,Females,78,434
Causeway Coast and Glens,N09000004,2013,Females,79,389
Causeway Coast and Glens,N09000004,2013,Females,80,387
Causeway Coast and Glens,N09000004,2013,Females,81,400
Causeway Coast and Glens,N09000004,2013,Females,82,354
Causeway Coast and Glens,N09000004,2013,Females,83,340
Causeway Coast and Glens,N09000004,2013,Females,84,291
Causeway Coast and Glens,N09000004,2013,Females,85,267
Causeway Coast and Glens,N09000004,2013,Females,86,249
Causeway Coast and Glens,N09000004,2013,Females,87,230
Causeway Coast and Glens,N09000004,2013,Females,88,169
Causeway Coast and Glens,N09000004,2013,Females,89,178
Causeway Coast and Glens,N09000004,2013,Females,90,643
Causeway Coast and Glens,N09000004,2013,Males,0,869
Causeway Coast and Glens,N09000004,2013,Males,1,907
Causeway Coast and Glens,N09000004,2013,Males,2,935
Causeway Coast and Glens,N09000004,2013,Males,3,858
Causeway Coast and Glens,N09000004,2013,Males,4,910
Causeway Coast and Glens,N09000004,2013,Males,5,965
Causeway Coast and Glens,N09000004,2013,Males,6,927
Causeway Coast and Glens,N09000004,2013,Males,7,864
Causeway Coast and Glens,N09000004,2013,Males,8,872
Causeway Coast and Glens,N09000004,2013,Males,9,882
Causeway Coast and Glens,N09000004,2013,Males,10,860
Causeway Coast and Glens,N09000004,2013,Males,11,904
Causeway Coast and Glens,N09000004,2013,Males,12,902
Causeway Coast and Glens,N09000004,2013,Males,13,904
Causeway Coast and Glens,N09000004,2013,Males,14,970
Causeway Coast and Glens,N09000004,2013,Males,15,979
Causeway Coast and Glens,N09000004,2013,Males,16,980
Causeway Coast and Glens,N09000004,2013,Males,17,929
Causeway Coast and Glens,N09000004,2013,Males,18,949
Causeway Coast and Glens,N09000004,2013,Males,19,998
Causeway Coast and Glens,N09000004,2013,Males,20,1016
Causeway Coast and Glens,N09000004,2013,Males,21,958
Causeway Coast and Glens,N09000004,2013,Males,22,921
Causeway Coast and Glens,N09000004,2013,Males,23,906
Causeway Coast and Glens,N09000004,2013,Males,24,869
Causeway Coast and Glens,N09000004,2013,Males,25,868
Causeway Coast and Glens,N09000004,2013,Males,26,924
Causeway Coast and Glens,N09000004,2013,Males,27,928
Causeway Coast and Glens,N09000004,2013,Males,28,881
Causeway Coast and Glens,N09000004,2013,Males,29,816
Causeway Coast and Glens,N09000004,2013,Males,30,813
Causeway Coast and Glens,N09000004,2013,Males,31,807
Causeway Coast and Glens,N09000004,2013,Males,32,826
Causeway Coast and Glens,N09000004,2013,Males,33,874
Causeway Coast and Glens,N09000004,2013,Males,34,802
Causeway Coast and Glens,N09000004,2013,Males,35,813
Causeway Coast and Glens,N09000004,2013,Males,36,833
Causeway Coast and Glens,N09000004,2013,Males,37,830
Causeway Coast and Glens,N09000004,2013,Males,38,831
Causeway Coast and Glens,N09000004,2013,Males,39,898
Causeway Coast and Glens,N09000004,2013,Males,40,1038
Causeway Coast and Glens,N09000004,2013,Males,41,986
Causeway Coast and Glens,N09000004,2013,Males,42,1006
Causeway Coast and Glens,N09000004,2013,Males,43,1008
Causeway Coast and Glens,N09000004,2013,Males,44,1028
Causeway Coast and Glens,N09000004,2013,Males,45,1065
Causeway Coast and Glens,N09000004,2013,Males,46,1051
Causeway Coast and Glens,N09000004,2013,Males,47,1067
Causeway Coast and Glens,N09000004,2013,Males,48,1083
Causeway Coast and Glens,N09000004,2013,Males,49,1071
Causeway Coast and Glens,N09000004,2013,Males,50,1029
Causeway Coast and Glens,N09000004,2013,Males,51,997
Causeway Coast and Glens,N09000004,2013,Males,52,1038
Causeway Coast and Glens,N09000004,2013,Males,53,975
Causeway Coast and Glens,N09000004,2013,Males,54,961
Causeway Coast and Glens,N09000004,2013,Males,55,893
Causeway Coast and Glens,N09000004,2013,Males,56,868
Causeway Coast and Glens,N09000004,2013,Males,57,816
Causeway Coast and Glens,N09000004,2013,Males,58,820
Causeway Coast and Glens,N09000004,2013,Males,59,821
Causeway Coast and Glens,N09000004,2013,Males,60,811
Causeway Coast and Glens,N09000004,2013,Males,61,798
Causeway Coast and Glens,N09000004,2013,Males,62,774
Causeway Coast and Glens,N09000004,2013,Males,63,789
Causeway Coast and Glens,N09000004,2013,Males,64,762
Causeway Coast and Glens,N09000004,2013,Males,65,717
Causeway Coast and Glens,N09000004,2013,Males,66,741
Causeway Coast and Glens,N09000004,2013,Males,67,701
Causeway Coast and Glens,N09000004,2013,Males,68,704
Causeway Coast and Glens,N09000004,2013,Males,69,701
Causeway Coast and Glens,N09000004,2013,Males,70,643
Causeway Coast and Glens,N09000004,2013,Males,71,590
Causeway Coast and Glens,N09000004,2013,Males,72,526
Causeway Coast and Glens,N09000004,2013,Males,73,516
Causeway Coast and Glens,N09000004,2013,Males,74,504
Causeway Coast and Glens,N09000004,2013,Males,75,476
Causeway Coast and Glens,N09000004,2013,Males,76,425
Causeway Coast and Glens,N09000004,2013,Males,77,405
Causeway Coast and Glens,N09000004,2013,Males,78,357
Causeway Coast and Glens,N09000004,2013,Males,79,317
Causeway Coast and Glens,N09000004,2013,Males,80,322
Causeway Coast and Glens,N09000004,2013,Males,81,288
Causeway Coast and Glens,N09000004,2013,Males,82,242
Causeway Coast and Glens,N09000004,2013,Males,83,218
Causeway Coast and Glens,N09000004,2013,Males,84,183
Causeway Coast and Glens,N09000004,2013,Males,85,151
Causeway Coast and Glens,N09000004,2013,Males,86,141
Causeway Coast and Glens,N09000004,2013,Males,87,108
Causeway Coast and Glens,N09000004,2013,Males,88,104
Causeway Coast and Glens,N09000004,2013,Males,89,92
Causeway Coast and Glens,N09000004,2013,Males,90,252
Derry City and Strabane,N09000005,2013,All persons,0,2018
Derry City and Strabane,N09000005,2013,All persons,1,2190
Derry City and Strabane,N09000005,2013,All persons,2,2184
Derry City and Strabane,N09000005,2013,All persons,3,2168
Derry City and Strabane,N09000005,2013,All persons,4,2219
Derry City and Strabane,N09000005,2013,All persons,5,2167
Derry City and Strabane,N09000005,2013,All persons,6,2008
Derry City and Strabane,N09000005,2013,All persons,7,1961
Derry City and Strabane,N09000005,2013,All persons,8,1840
Derry City and Strabane,N09000005,2013,All persons,9,1837
Derry City and Strabane,N09000005,2013,All persons,10,1911
Derry City and Strabane,N09000005,2013,All persons,11,1925
Derry City and Strabane,N09000005,2013,All persons,12,1983
Derry City and Strabane,N09000005,2013,All persons,13,2011
Derry City and Strabane,N09000005,2013,All persons,14,2167
Derry City and Strabane,N09000005,2013,All persons,15,2228
Derry City and Strabane,N09000005,2013,All persons,16,2257
Derry City and Strabane,N09000005,2013,All persons,17,2331
Derry City and Strabane,N09000005,2013,All persons,18,2213
Derry City and Strabane,N09000005,2013,All persons,19,1999
Derry City and Strabane,N09000005,2013,All persons,20,2022
Derry City and Strabane,N09000005,2013,All persons,21,1995
Derry City and Strabane,N09000005,2013,All persons,22,1941
Derry City and Strabane,N09000005,2013,All persons,23,2045
Derry City and Strabane,N09000005,2013,All persons,24,2028
Derry City and Strabane,N09000005,2013,All persons,25,2082
Derry City and Strabane,N09000005,2013,All persons,26,2095
Derry City and Strabane,N09000005,2013,All persons,27,2085
Derry City and Strabane,N09000005,2013,All persons,28,2131
Derry City and Strabane,N09000005,2013,All persons,29,2078
Derry City and Strabane,N09000005,2013,All persons,30,2016
Derry City and Strabane,N09000005,2013,All persons,31,1977
Derry City and Strabane,N09000005,2013,All persons,32,1969
Derry City and Strabane,N09000005,2013,All persons,33,2013
Derry City and Strabane,N09000005,2013,All persons,34,1887
Derry City and Strabane,N09000005,2013,All persons,35,1869
Derry City and Strabane,N09000005,2013,All persons,36,1873
Derry City and Strabane,N09000005,2013,All persons,37,1842
Derry City and Strabane,N09000005,2013,All persons,38,1903
Derry City and Strabane,N09000005,2013,All persons,39,1906
Derry City and Strabane,N09000005,2013,All persons,40,1978
Derry City and Strabane,N09000005,2013,All persons,41,2100
Derry City and Strabane,N09000005,2013,All persons,42,2150
Derry City and Strabane,N09000005,2013,All persons,43,2156
Derry City and Strabane,N09000005,2013,All persons,44,2216
Derry City and Strabane,N09000005,2013,All persons,45,2232
Derry City and Strabane,N09000005,2013,All persons,46,2234
Derry City and Strabane,N09000005,2013,All persons,47,2262
Derry City and Strabane,N09000005,2013,All persons,48,2273
Derry City and Strabane,N09000005,2013,All persons,49,2204
Derry City and Strabane,N09000005,2013,All persons,50,2150
Derry City and Strabane,N09000005,2013,All persons,51,2107
Derry City and Strabane,N09000005,2013,All persons,52,2051
Derry City and Strabane,N09000005,2013,All persons,53,1909
Derry City and Strabane,N09000005,2013,All persons,54,1810
Derry City and Strabane,N09000005,2013,All persons,55,1770
Derry City and Strabane,N09000005,2013,All persons,56,1692
Derry City and Strabane,N09000005,2013,All persons,57,1653
Derry City and Strabane,N09000005,2013,All persons,58,1591
Derry City and Strabane,N09000005,2013,All persons,59,1587
Derry City and Strabane,N09000005,2013,All persons,60,1523
Derry City and Strabane,N09000005,2013,All persons,61,1453
Derry City and Strabane,N09000005,2013,All persons,62,1534
Derry City and Strabane,N09000005,2013,All persons,63,1519
Derry City and Strabane,N09000005,2013,All persons,64,1440
Derry City and Strabane,N09000005,2013,All persons,65,1412
Derry City and Strabane,N09000005,2013,All persons,66,1428
Derry City and Strabane,N09000005,2013,All persons,67,1290
Derry City and Strabane,N09000005,2013,All persons,68,1252
Derry City and Strabane,N09000005,2013,All persons,69,1259
Derry City and Strabane,N09000005,2013,All persons,70,1144
Derry City and Strabane,N09000005,2013,All persons,71,1015
Derry City and Strabane,N09000005,2013,All persons,72,969
Derry City and Strabane,N09000005,2013,All persons,73,910
Derry City and Strabane,N09000005,2013,All persons,74,912
Derry City and Strabane,N09000005,2013,All persons,75,862
Derry City and Strabane,N09000005,2013,All persons,76,828
Derry City and Strabane,N09000005,2013,All persons,77,740
Derry City and Strabane,N09000005,2013,All persons,78,700
Derry City and Strabane,N09000005,2013,All persons,79,632
Derry City and Strabane,N09000005,2013,All persons,80,606
Derry City and Strabane,N09000005,2013,All persons,81,541
Derry City and Strabane,N09000005,2013,All persons,82,525
Derry City and Strabane,N09000005,2013,All persons,83,387
Derry City and Strabane,N09000005,2013,All persons,84,411
Derry City and Strabane,N09000005,2013,All persons,85,357
Derry City and Strabane,N09000005,2013,All persons,86,322
Derry City and Strabane,N09000005,2013,All persons,87,265
Derry City and Strabane,N09000005,2013,All persons,88,198
Derry City and Strabane,N09000005,2013,All persons,89,169
Derry City and Strabane,N09000005,2013,All persons,90,619
Derry City and Strabane,N09000005,2013,Females,0,992
Derry City and Strabane,N09000005,2013,Females,1,1066
Derry City and Strabane,N09000005,2013,Females,2,1109
Derry City and Strabane,N09000005,2013,Females,3,1084
Derry City and Strabane,N09000005,2013,Females,4,1086
Derry City and Strabane,N09000005,2013,Females,5,1074
Derry City and Strabane,N09000005,2013,Females,6,981
Derry City and Strabane,N09000005,2013,Females,7,960
Derry City and Strabane,N09000005,2013,Females,8,897
Derry City and Strabane,N09000005,2013,Females,9,885
Derry City and Strabane,N09000005,2013,Females,10,896
Derry City and Strabane,N09000005,2013,Females,11,945
Derry City and Strabane,N09000005,2013,Females,12,969
Derry City and Strabane,N09000005,2013,Females,13,932
Derry City and Strabane,N09000005,2013,Females,14,1065
Derry City and Strabane,N09000005,2013,Females,15,1096
Derry City and Strabane,N09000005,2013,Females,16,1104
Derry City and Strabane,N09000005,2013,Females,17,1144
Derry City and Strabane,N09000005,2013,Females,18,1094
Derry City and Strabane,N09000005,2013,Females,19,977
Derry City and Strabane,N09000005,2013,Females,20,992
